sample_i,training_step,batch_i,dynamics_size_mass_bin,dynamics_thrust_to_weight_bin,dynamics_torque_to_inertia_bin,dynamics_motor_delay_bin,dynamics_curve_shape_bin,dynamics_group_key,rejected_before_accept,mass,thrust_to_weight_ratio,torque_to_inertia_ratio,sampled_tau_rise,sampled_tau_fall,sampled_curve_shape,rotor_torque_constant,inertia_trace,thrust_scale,torque_scale,sampled_parameters_inside_allowed_ranges
3648,912,0,0,0,0,1,2,6,0,0.0772659,2.02766,76.4503,0.0548975,0.154513,0.676543,0.0230503,0.00108814,3.48891,4.94111,true
3649,912,1,1,0,0,1,2,262,0,0.0852255,2.34676,91.1688,0.0517284,0.143935,0.567079,0.0217293,0.0011781,4.45395,4.65794,true
3650,912,2,2,0,0,1,2,518,0,0.169503,2.11091,142.882,0.0615171,0.107116,0.509757,0.0244518,0.00167208,7.96811,5.24154,true
3651,912,3,3,0,0,1,2,774,0,0.224911,1.71346,187.764,0.0611153,0.107623,0.535934,0.0285229,0.00151379,8.58205,6.11424,true
3652,913,0,0,1,0,1,2,70,0,0.0443434,3.12955,290.6,0.0530418,0.101717,0.517533,0.0360876,0.000204249,3.09043,7.73582,true
3653,913,1,1,1,0,1,2,326,0,0.124669,3.14982,92.4481,0.0531637,0.145676,0.522349,0.0208221,0.00256656,8.74484,4.46347,true
3654,913,2,2,1,0,1,2,582,0,0.175042,3.1212,243.586,0.0566133,0.103011,0.672027,0.0359161,0.00156278,12.1667,7.69905,true
3655,913,3,3,1,0,1,2,838,0,0.214242,3.13365,232.346,0.0593163,0.149049,0.583667,0.0330559,0.00211678,14.9507,7.08594,true
3656,914,0,0,2,0,1,2,134,0,0.0480892,3.30109,69.347,0.0636354,0.164668,0.730007,0.0237021,0.00104851,3.53519,5.08083,true
3657,914,1,1,2,0,1,2,390,0,0.132572,3.63372,152.609,0.0540673,0.136881,0.654091,0.028454,0.00199788,10.7278,6.09946,true
3658,914,2,2,2,0,1,2,646,0,0.138633,3.25723,121.327,0.0605037,0.133806,0.582413,0.0244141,0.00235774,10.0559,5.23347,true
3659,914,3,3,2,0,1,2,902,0,0.221517,3.8153,271.362,0.0585318,0.158549,0.555444,0.035448,0.00229436,18.8211,7.59871,true
3660,915,0,0,3,0,1,2,198,0,0.0213404,4.62574,229.144,0.0558259,0.155531,0.673917,0.0348381,0.000148893,2.19833,7.46797,true
3661,915,1,1,3,0,1,2,454,0,0.087222,4.75261,296.275,0.0510057,0.102362,0.705375,0.0407543,0.000777863,9.23138,8.73619,true
3662,915,2,2,3,0,1,2,710,0,0.181114,4.69161,119.242,0.0494706,0.122858,0.533263,0.0231465,0.00488718,18.9227,4.96173,true
3663,915,3,3,3,0,1,2,966,0,0.223168,4.61696,254.654,0.0628512,0.155906,0.522776,0.0334166,0.00296873,22.9454,7.16326,true
3664,916,0,0,0,1,1,2,22,0,0.0256079,2.33842,547.264,0.0564673,0.144415,0.740337,0.0385143,4.07032e-05,1.33353,8.25601,true
3665,916,1,1,0,1,1,2,278,0,0.0997192,1.5643,523.617,0.052693,0.123002,0.622534,0.034029,0.000170428,3.47381,7.29454,true
3666,916,2,2,0,1,1,2,534,0,0.18584,1.90905,410.241,0.0551713,0.10565,0.605123,0.0248409,0.000606756,7.90067,5.32495,true
3667,916,3,3,0,1,1,2,790,0,0.224841,1.88497,331.419,0.0484019,0.102676,0.745142,0.0218758,0.000982267,9.43815,4.68934,true
3668,917,0,0,1,1,1,2,86,0,0.0354941,3.18591,486.124,0.0583736,0.123721,0.681831,0.0324543,9.54017e-05,2.51824,6.95698,true
3669,917,1,1,1,1,1,2,342,0,0.127943,3.06139,486.291,0.0588125,0.15017,0.545019,0.029389,0.00049312,8.72255,6.29989,true
3670,917,2,2,1,1,1,2,598,0,0.186375,2.49244,363.365,0.0558261,0.113232,0.598318,0.0210508,0.000896605,10.3447,4.51251,true
3671,917,3,3,1,1,1,2,854,0,0.224478,2.52275,402.781,0.0517835,0.116709,0.503054,0.0219655,0.00102956,12.6112,4.70858,true
3672,918,0,0,2,1,1,2,150,0,0.06553,4.03997,461.188,0.0614046,0.144148,0.554846,0.0276624,0.000281734,5.89557,5.92978,true
3673,918,1,1,2,1,1,2,406,0,0.122152,3.3443,587.572,0.0575933,0.113011,0.630261,0.0391649,0.000426217,9.09735,8.39548,true
3674,918,2,2,2,1,1,2,662,0,0.144552,3.90889,546.374,0.0535781,0.100585,0.673066,0.0369316,0.000676171,12.5831,7.91675,true
3675,918,3,3,2,1,1,2,918,0,0.219004,4.11736,413.936,0.0631982,0.143232,0.675992,0.0267221,0.0016368,20.0807,5.72821,true
3676,919,0,0,3,1,1,2,214,0,0.0422199,4.72776,382.801,0.0515153,0.139926,0.704452,0.0249468,0.000227576,4.44509,5.34766,true
3677,919,1,1,3,1,1,2,470,0,0.121956,4.48616,565.014,0.0591439,0.123468,0.698993,0.0389612,0.000601246,12.1839,8.35182,true
3678,919,2,2,3,1,1,2,726,0,0.175354,4.64344,527.291,0.0488012,0.144585,0.619067,0.0342361,0.00106556,18.1327,7.33892,true
3679,919,3,3,3,1,1,2,982,0,0.211709,4.89051,442.379,0.0491731,0.115459,0.519495,0.0254077,0.00168623,23.0569,5.44645,true
3680,920,0,0,0,2,1,2,38,0,0.031481,2.2729,640.719,0.0555647,0.106582,0.590633,0.0198967,4.32308e-05,1.59344,4.26511,true
3681,920,1,1,0,2,1,2,294,0,0.0927319,1.92128,752.096,0.0482676,0.138231,0.742049,0.0319449,0.000135364,3.9676,6.84778,true
3682,920,2,2,0,2,1,2,550,0,0.17596,1.84592,750.544,0.0551584,0.158732,0.728145,0.0315117,0.000305337,7.23325,6.75492,true
3683,920,3,3,0,2,1,2,806,0,0.245483,2.06806,877.385,0.058012,0.130869,0.537966,0.0370737,0.000439577,11.3056,7.94721,true
3684,921,0,0,1,2,1,2,102,0,0.0393314,2.79472,846.506,0.0612257,0.151969,0.502197,0.0338732,5.31987e-05,2.44786,7.26114,true
3685,921,1,1,1,2,1,2,358,0,0.11947,2.75554,736.618,0.0600284,0.10996,0.67409,0.029215,0.000274276,7.33116,6.26259,true
3686,921,2,2,1,2,1,2,614,0,0.154682,3.03411,645.653,0.0488863,0.146882,0.700963,0.022762,0.000488744,10.4515,4.87931,true
3687,921,3,3,1,2,1,2,870,0,0.19981,2.76967,742.375,0.0574352,0.124508,0.706376,0.0303881,0.000546436,12.324,6.51406,true
3688,922,0,0,2,2,1,2,166,0,0.0605796,3.50807,663.433,0.0570125,0.107374,0.523796,0.0201553,0.000152212,4.73263,4.32053,true
3689,922,1,1,2,2,1,2,422,0,0.0960248,3.78379,752.555,0.0608614,0.148205,0.581073,0.0283586,0.000270541,8.0913,6.07901,true
3690,922,2,2,2,2,1,2,678,0,0.139617,3.36845,799.304,0.0486481,0.140028,0.584179,0.0320556,0.000373739,10.4731,6.87151,true
3691,922,3,3,2,2,1,2,934,0,0.201844,3.54734,808.968,0.0611422,0.15799,0.551057,0.0320601,0.000631569,15.9451,6.87248,true
3692,923,0,0,3,2,1,2,230,0,0.0276348,4.64138,809.597,0.0542696,0.143381,0.577635,0.0327069,5.85725e-05,2.85635,7.01113,true
3693,923,1,1,3,2,1,2,486,0,0.0868367,4.53609,668.708,0.0524747,0.125803,0.692605,0.0243627,0.000326197,8.77189,5.22245,true
3694,923,2,2,3,2,1,2,742,0,0.141373,4.32055,685.572,0.0531583,0.137154,0.714293,0.0261591,0.000582837,13.6023,5.60752,true
3695,923,3,3,3,2,1,2,998,0,0.207467,4.12749,692.691,0.0517881,0.124977,0.501135,0.0219154,0.000881439,19.0697,4.69783,true
3696,924,0,0,0,3,1,2,54,0,0.0478082,1.93797,1089.57,0.0643592,0.100585,0.520679,0.0306474,3.73166e-05,2.06328,6.56965,true
3697,924,1,1,0,3,1,2,310,0,0.0944729,1.76926,949.144,0.0543932,0.151965,0.572618,0.020921,9.7982e-05,3.72226,4.48466,true
3698,924,2,2,0,3,1,2,566,0,0.136989,1.77392,1144.74,0.0498424,0.128114,0.640619,0.0376264,0.000135479,5.41164,8.06568,true
3699,924,3,3,0,3,1,2,822,0,0.245994,1.95877,1174.71,0.0612363,0.108712,0.670812,0.0406314,0.000320054,10.7304,8.70984,true
3700,925,0,0,1,3,1,2,118,0,0.07732,2.72796,1039.15,0.0582871,0.159625,0.701933,0.0308138,0.000108332,4.69718,6.60532,true
3701,925,1,1,1,3,1,2,374,0,0.128398,3.02617,979.339,0.0477439,0.158405,0.613693,0.0241878,0.0002465,8.65284,5.18496,true
3702,925,2,2,1,3,1,2,630,0,0.170209,2.69226,972.03,0.0556885,0.123408,0.54939,0.0221739,0.000317709,10.2048,4.75326,true
3703,925,3,3,1,3,1,2,886,0,0.241298,2.85821,1133.58,0.0595734,0.116134,0.682033,0.0376925,0.000472708,15.3588,8.07985,true
3704,926,0,0,2,3,1,2,182,0,0.027606,4.02346,1056.73,0.0484209,0.160786,0.500163,0.0276383,3.82532e-05,2.4735,5.9246,true
3705,926,1,1,2,3,1,2,438,0,0.122112,3.61593,1045.98,0.0562519,0.155916,0.514208,0.0271196,0.000252904,9.833,5.81341,true
3706,926,2,2,2,3,1,2,694,0,0.164304,3.28986,925.632,0.0496067,0.105779,0.577863,0.0192147,0.000391137,12.0374,4.11891,true
3707,926,3,3,2,3,1,2,950,0,0.223301,3.94542,986.299,0.0475078,0.128751,0.708443,0.0268597,0.000679765,19.6197,5.75771,true
3708,927,0,0,3,3,1,2,246,0,0.0323953,4.31044,960.66,0.0563299,0.120641,0.652934,0.0236215,5.75036e-05,3.10965,5.06356,true
3709,927,1,1,3,3,1,2,502,0,0.0953382,4.41562,1180.89,0.0513698,0.151703,0.628952,0.040169,0.000201161,9.37491,8.61071,true
3710,927,2,2,3,3,1,2,758,0,0.135902,4.51,1151.16,0.0589092,0.108502,0.523873,0.0354975,0.000331202,13.6493,7.60932,true
3711,927,3,3,3,3,1,2,1014,0,0.225425,4.19628,977.928,0.0644919,0.102095,0.649689,0.0248883,0.000730106,21.0656,5.33511,true
3712,928,0,0,0,0,2,2,10,0,0.0568948,1.96476,147.537,0.0807277,0.224728,0.581738,0.0264325,0.000356639,2.48937,5.66613,true
3713,928,1,1,0,0,2,2,266,0,0.121618,1.9446,146.697,0.0728362,0.215268,0.700473,0.0290389,0.00100036,5.26665,6.22483,true
3714,928,2,2,0,0,2,2,522,0,0.182184,2.10621,277.267,0.0723105,0.201057,0.675136,0.0385992,0.000977807,8.54519,8.27421,true
3715,928,3,3,0,0,2,2,778,0,0.229241,2.3385,172.061,0.0778284,0.219383,0.505094,0.0266107,0.00229844,11.9382,5.70434,true
3716,929,0,0,1,0,2,2,74,0,0.0709173,2.99537,197.627,0.0778252,0.177316,0.724825,0.0335383,0.000559831,4.73054,7.18934,true
3717,929,1,1,1,0,2,2,330,0,0.111682,3.20816,233.531,0.0794384,0.199046,0.56248,0.0326711,0.000900808,7.97898,7.00345,true
3718,929,2,2,1,0,2,2,586,0,0.178527,2.5019,159.552,0.0705466,0.224037,0.613645,0.0280826,0.00194126,9.94679,6.01985,true
3719,929,3,3,1,0,2,2,842,0,0.214103,3.18359,129.812,0.0702587,0.169471,0.558411,0.0245324,0.00382669,15.1792,5.25883,true
3720,930,0,0,2,0,2,2,138,0,0.0332372,3.99707,137.31,0.0799799,0.206647,0.558357,0.025113,0.000378958,2.95851,5.38327,true
3721,930,1,1,2,0,2,2,394,0,0.0847594,4.07662,280.04,0.0764538,0.165813,0.534782,0.0356564,0.000657189,7.69477,7.64338,true
3722,930,2,2,2,0,2,2,650,0,0.187996,3.31578,250.536,0.0696296,0.209127,0.585878,0.034517,0.00174578,13.8816,7.39914,true
3723,930,3,3,2,0,2,2,906,0,0.199288,3.91943,172.838,0.0741586,0.221375,0.685976,0.0307409,0.00329686,17.3945,6.58968,true
3724,931,0,0,3,0,2,2,202,0,0.0506853,4.36266,132.982,0.0697608,0.180326,0.579226,0.0252467,0.000752741,4.92427,5.41194,true
3725,931,1,1,3,0,2,2,458,0,0.0868892,4.3771,284.038,0.0797145,0.214289,0.639242,0.0383169,0.000734021,8.46954,8.2137,true
3726,931,2,2,3,0,2,2,714,0,0.140966,4.94771,170.449,0.0714964,0.172195,0.684475,0.0305217,0.00265895,15.5319,6.54271,true
3727,931,3,3,3,0,2,2,970,0,0.199968,4.38382,177.736,0.0658033,0.213068,0.532506,0.0276678,0.0034956,19.5219,5.93093,true
3728,932,0,0,0,1,2,2,26,0,0.0479424,1.98353,542.839,0.0752118,0.174335,0.675288,0.0367073,7.93186e-05,2.11771,7.86866,true
3729,932,1,1,0,1,2,2,282,0,0.11219,2.09183,441.168,0.0752479,0.173794,0.546759,0.0259272,0.000311831,5.22623,5.55781,true
3730,932,2,2,0,1,2,2,538,0,0.167008,2.06041,486.528,0.0809256,0.182623,0.580923,0.0302152,0.000476595,7.663,6.477,true
3731,932,3,3,0,1,2,2,794,0,0.194553,1.5903,337.995,0.0715944,0.209656,0.637715,0.0199689,0.000656298,6.89009,4.28057,true
3732,933,0,0,1,1,2,2,90,0,0.056475,3.24018,411.563,0.0810572,0.204411,0.663003,0.0262457,0.000212107,4.07505,5.62609,true
3733,933,1,1,1,1,2,2,346,0,0.120399,2.63861,442.853,0.0653195,0.228135,0.745028,0.0305189,0.000447443,7.07465,6.54211,true
3734,933,2,2,1,1,2,2,602,0,0.172993,3.23413,606.469,0.0719852,0.185724,0.592812,0.0397884,0.00063046,12.4593,8.52914,true
3735,933,3,3,1,1,2,2,858,0,0.244959,2.68696,403.726,0.0759568,0.225447,0.539804,0.0228657,0.00123811,14.6576,4.90155,true
3736,934,0,0,2,1,2,2,154,0,0.0235013,3.34833,472.53,0.0745515,0.179528,0.607615,0.0297297,5.86746e-05,1.75238,6.37293,true
3737,934,1,1,2,1,2,2,410,0,0.111184,4.06689,420.09,0.0727874,0.213143,0.651813,0.0266555,0.000642168,10.0696,5.71394,true
3738,934,2,2,2,1,2,2,666,0,0.188273,3.72621,427.304,0.0737834,0.203642,0.511777,0.0240645,0.00113575,15.623,5.15851,true
3739,934,3,3,2,1,2,2,922,0,0.22804,3.99736,538.701,0.0747414,0.212984,0.54793,0.0335207,0.0012568,20.2998,7.18558,true
3740,935,0,0,3,1,2,2,218,0,0.0315643,4.92415,498.066,0.0729801,0.194082,0.664937,0.0330007,0.000122673,3.46127,7.07411,true
3741,935,1,1,3,1,2,2,474,0,0.0798694,4.46995,345.099,0.0656696,0.168593,0.69594,0.0218301,0.000557496,7.95044,4.67956,true
3742,935,2,2,3,1,2,2,730,0,0.146595,4.19736,418.631,0.0771912,0.211542,0.584021,0.025017,0.000948906,13.7026,5.36271,true
3743,935,3,3,3,1,2,2,986,0,0.198562,4.58043,381.985,0.0678115,0.173874,0.707938,0.0249619,0.0017422,20.254,5.35089,true
3744,936,0,0,0,2,2,2,42,0,0.0481392,2.16715,779.304,0.0718662,0.176495,0.720031,0.0335605,6.12208e-05,2.32325,7.1941,true
3745,936,1,1,0,2,2,2,298,0,0.0784752,2.03973,830.247,0.0710421,0.185994,0.532407,0.0332914,0.000100037,3.56461,7.13642,true
3746,936,2,2,0,2,2,2,554,0,0.156426,1.69166,846.862,0.0793658,0.229488,0.531891,0.034569,0.000204027,5.89291,7.41028,true
3747,936,3,3,0,2,2,2,810,0,0.203921,1.85664,842.117,0.0651584,0.202592,0.735828,0.0387894,0.000333683,8.43134,8.31497,true
3748,937,0,0,1,2,2,2,106,0,0.0268218,2.87256,705.268,0.0692978,0.211216,0.607346,0.0252809,4.02227e-05,1.71579,5.41928,true
3749,937,1,1,1,2,2,2,362,0,0.078786,2.4079,796.834,0.0802612,0.198844,0.718275,0.0348811,0.000128265,4.2247,7.47718,true
3750,937,2,2,1,2,2,2,618,0,0.155428,2.5066,719.828,0.0805285,0.224408,0.572177,0.0256193,0.00035547,8.67607,5.49181,true
3751,937,3,3,1,2,2,2,874,0,0.243179,3.23314,716.954,0.0732455,0.21066,0.73793,0.0291257,0.000863452,17.5088,6.24345,true
3752,938,0,0,2,2,2,2,170,0,0.0469905,3.39018,738.815,0.0767269,0.191722,0.556216,0.0267332,9.47483e-05,3.54765,5.7306,true
3753,938,1,1,2,2,2,2,426,0,0.120482,3.2551,671.332,0.0757078,0.230746,0.537599,0.0210786,0.000350045,8.7336,4.51846,true
3754,938,2,2,2,2,2,2,682,0,0.181895,3.35046,785.092,0.0664873,0.17951,0.687422,0.0332758,0.000549468,13.5717,7.13308,true
3755,938,3,3,2,2,2,2,938,0,0.223048,3.8471,638.437,0.0751972,0.21616,0.59991,0.0199284,0.00100112,19.1091,4.2719,true
3756,939,0,0,3,2,2,2,234,0,0.0669462,4.52195,712.316,0.0812754,0.190659,0.620459,0.0261228,0.000212801,6.74154,5.59974,true
3757,939,1,1,3,2,2,2,490,0,0.13056,4.93188,770.76,0.0755982,0.215416,0.526405,0.028541,0.00051303,14.3394,6.11812,true
3758,939,2,2,3,2,2,2,746,0,0.1658,4.16913,811.508,0.0737806,0.196097,0.732507,0.0363398,0.000589684,15.3935,7.78988,true
3759,939,3,3,3,2,2,2,1002,0,0.233673,4.17441,767.933,0.0810905,0.169437,0.587486,0.029696,0.000958587,21.7226,6.36571,true
3760,940,0,0,0,3,2,2,58,0,0.054358,2.0038,1183.93,0.0802412,0.175068,0.749658,0.0431207,4.40611e-05,2.42564,9.24344,true
3761,940,1,1,0,3,2,2,314,0,0.0800455,2.21826,921.594,0.0751901,0.215927,0.701997,0.0216945,0.000104025,3.95418,4.65049,true
3762,940,2,2,0,3,2,2,570,0,0.182156,1.68333,1124.67,0.0719315,0.217356,0.587005,0.034863,0.00018934,6.82841,7.47331,true
3763,940,3,3,0,3,2,2,826,0,0.230812,1.93109,1022.57,0.0806066,0.230878,0.634292,0.0280055,0.000330607,9.92587,6.00332,true
3764,941,0,0,1,3,2,2,122,0,0.0469511,2.88721,1166.4,0.0811621,0.199725,0.525639,0.0367199,5.07451e-05,3.01878,7.87137,true
3765,941,1,1,1,3,2,2,378,0,0.124768,2.50617,991.653,0.0756667,0.228326,0.54283,0.0235488,0.000191356,6.96341,5.04798,true
3766,941,2,2,1,3,2,2,634,0,0.166611,2.63528,924.714,0.0809084,0.207853,0.63779,0.0204919,0.00032328,9.77773,4.39268,true
3767,941,3,3,1,3,2,2,890,0,0.220257,3.11837,1082.41,0.0771285,0.217245,0.658595,0.0331948,0.000476089,15.2956,7.11571,true
3768,942,0,0,2,3,2,2,186,0,0.0220954,3.60423,1004.94,0.0712596,0.202894,0.719941,0.0285645,2.79546e-05,1.77347,6.12314,true
3769,942,1,1,2,3,2,2,442,0,0.104161,3.68186,1150.44,0.0806642,0.206607,0.747534,0.0404741,0.000198219,8.54045,8.67612,true
3770,942,2,2,2,3,2,2,698,0,0.170344,3.84803,1117.95,0.0673138,0.193157,0.628343,0.0352714,0.00040143,14.5974,7.56086,true
3771,942,3,3,2,3,2,2,954,0,0.204398,4.06627,1090.7,0.0771152,0.198337,0.645186,0.0335361,0.000556212,18.5089,7.18888,true
3772,943,0,0,3,3,2,2,250,0,0.0358818,4.4661,1095.63,0.0756632,0.212532,0.734235,0.0359223,6.08131e-05,3.56871,7.70038,true
3773,943,1,1,3,3,2,2,506,0,0.106298,4.71931,1006.28,0.0662906,0.165435,0.531708,0.0244332,0.000286169,11.1715,5.23756,true
3774,943,2,2,3,3,2,2,762,0,0.1605,4.17765,998.169,0.0658766,0.166528,0.72209,0.0280877,0.00045911,14.9319,6.02095,true
3775,943,3,3,3,3,2,2,1018,0,0.213212,4.31265,933.975,0.0678213,0.167078,0.699476,0.0225983,0.00073648,20.4768,4.84423,true
3776,944,0,0,0,0,3,2,14,0,0.0556645,2.00502,191.767,0.0933244,0.246049,0.603789,0.0303603,0.000273141,2.48545,6.5081,true
3777,944,1,1,0,0,3,2,270,0,0.118102,2.19569,315.528,0.0939059,0.263762,0.648794,0.040975,0.000499991,5.77481,8.7835,true
3778,944,2,2,0,0,3,2,526,0,0.138814,1.54331,274.35,0.0896776,0.232784,0.741144,0.0398581,0.000510344,4.77083,8.54407,true
3779,944,3,3,0,0,3,2,782,0,0.226355,2.28396,84.0128,0.0865235,0.243576,0.582721,0.021526,0.00459061,11.5129,4.61436,true
3780,945,0,0,1,0,3,2,78,0,0.0463602,2.87635,106.832,0.0967032,0.268955,0.522559,0.0219428,0.000542378,2.96957,4.70372,true
3781,945,1,1,1,0,3,2,334,0,0.0973092,3.09882,290.718,0.0958973,0.274996,0.723701,0.0407355,0.000600187,6.7152,8.73216,true
3782,945,2,2,1,0,3,2,590,0,0.159383,3.23002,286.813,0.0913653,0.294847,0.551279,0.0365531,0.00118388,11.4645,7.8356,true
3783,945,3,3,1,0,3,2,846,0,0.232118,2.99227,221.227,0.0986459,0.283532,0.623296,0.0330849,0.00238069,15.4675,7.09215,true
3784,946,0,0,2,0,3,2,142,0,0.0293162,3.8754,113.897,0.0941574,0.238512,0.714024,0.0267989,0.000386217,2.53006,5.74468,true
3785,946,1,1,2,0,3,2,398,0,0.0850837,3.5787,92.3702,0.084671,0.250474,0.728701,0.025459,0.00182569,6.78078,5.45745,true
3786,946,2,2,2,0,3,2,654,0,0.170336,3.29404,50.5977,0.0970065,0.250617,0.719825,0.0220183,0.00772751,12.4952,4.71989,true
3787,946,3,3,2,0,3,2,910,0,0.232536,3.55707,143.157,0.0899667,0.239538,0.730755,0.0294456,0.00447586,18.42,6.31202,true
3788,947,0,0,3,0,3,2,206,0,0.0531411,4.78393,84.8878,0.0939603,0.273954,0.737701,0.025081,0.00142025,5.66138,5.37641,true
3789,947,1,1,3,0,3,2,462,0,0.131095,4.65405,64.1394,0.0901224,0.297618,0.733492,0.0233765,0.00609054,13.587,5.01103,true
3790,947,2,2,3,0,3,2,718,0,0.174513,4.18811,144.72,0.0993316,0.249348,0.585612,0.0263011,0.00345658,16.2762,5.63797,true
3791,947,3,3,3,0,3,2,974,0,0.200177,4.17677,269.517,0.0990487,0.24662,0.611219,0.0365598,0.00223379,18.6193,7.83704,true
3792,948,0,0,0,1,3,2,30,0,0.0728104,1.97577,341.962,0.0881075,0.296275,0.604605,0.0195317,0.000215953,3.2036,4.18685,true
3793,948,1,1,0,1,3,2,286,0,0.120626,1.85634,460.519,0.0922575,0.259382,0.528465,0.0270169,0.000290945,4.98661,5.79141,true
3794,948,2,2,0,1,3,2,542,0,0.166929,2.31451,547.942,0.0922357,0.282656,0.55143,0.0343165,0.000472308,8.60395,7.35615,true
3795,948,3,3,0,1,3,2,798,0,0.204657,2.14155,529.725,0.0888844,0.25956,0.568971,0.0332977,0.000595221,9.7603,7.13778,true
3796,949,0,0,1,1,3,2,94,0,0.0425019,3.15811,592.314,0.0890994,0.274042,0.572973,0.0382438,9.66184e-05,2.98912,8.19803,true
3797,949,1,1,1,1,3,2,350,0,0.131801,3.14628,562.37,0.0861072,0.243135,0.556207,0.0355434,0.00045695,9.23471,7.61916,true
3798,949,2,2,1,1,3,2,606,0,0.186655,3.18048,548.51,0.0859207,0.245741,0.700796,0.0377213,0.000774715,13.2203,8.08602,true
3799,949,3,3,1,1,3,2,862,0,0.236288,2.46691,493.165,0.0998952,0.268796,0.565252,0.0303775,0.000891381,12.9809,6.5118,true
3800,950,0,0,2,1,3,2,158,0,0.0692237,4.05856,456.305,0.0855291,0.284913,0.562936,0.0274656,0.000308251,6.25655,5.88759,true
3801,950,1,1,2,1,3,2,414,0,0.0886215,3.59877,577.09,0.0965023,0.254174,0.686744,0.0396225,0.000307777,7.10234,8.49357,true
3802,950,2,2,2,1,3,2,670,0,0.153681,3.47913,593.366,0.0857934,0.243604,0.737693,0.0420317,0.000608828,11.9069,9.01001,true
3803,950,3,3,2,1,3,2,926,0,0.247804,3.91669,339.656,0.0954015,0.274061,0.655273,0.0204928,0.00222837,21.614,4.39289,true
3804,951,0,0,3,1,3,2,222,0,0.0678765,4.23617,477.691,0.0844567,0.288229,0.529984,0.0283834,0.000297438,6.40325,6.08433,true
3805,951,1,1,3,1,3,2,478,0,0.105929,4.60161,348.848,0.0994209,0.234541,0.622796,0.0204752,0.000815664,10.855,4.38911,true
3806,951,2,2,3,1,3,2,734,0,0.192377,4.15838,345.324,0.098364,0.249372,0.65892,0.0210146,0.00166152,17.815,4.50474,true
3807,951,3,3,3,1,3,2,990,0,0.227743,4.40437,392.375,0.0958901,0.295185,0.715044,0.0259279,0.0019607,22.3376,5.55796,true
3808,952,0,0,0,2,3,2,46,0,0.0575856,2.26923,758.74,0.0991164,0.250503,0.519608,0.0274555,8.03993e-05,2.91005,5.88541,true
3809,952,1,1,0,2,3,2,302,0,0.123349,2.10136,620.359,0.0898608,0.255611,0.531579,0.0169884,0.000252031,5.77224,3.64167,true
3810,952,2,2,0,2,3,2,558,0,0.174504,1.96481,893.324,0.0838554,0.292347,0.511113,0.0377062,0.00025884,7.63545,8.08279,true
3811,952,3,3,0,2,3,2,814,0,0.243507,2.17369,841.825,0.086239,0.280882,0.708004,0.0381406,0.000492464,11.7874,8.17591,true
3812,953,0,0,1,2,3,2,110,0,0.0265492,2.49493,853.467,0.0933995,0.23651,0.711055,0.0391126,2.90565e-05,1.47509,8.38426,true
3813,953,1,1,1,2,3,2,366,0,0.080139,2.65558,851.593,0.0973342,0.286461,0.600079,0.0364702,0.000132335,4.73927,7.81784,true
3814,953,2,2,1,2,3,2,622,0,0.185915,2.71786,755.123,0.0957251,0.294912,0.68573,0.0309126,0.000476961,11.2525,6.6265,true
3815,953,3,3,1,2,3,2,878,0,0.213836,2.90273,896.076,0.0982812,0.235213,0.530243,0.0383502,0.000501807,13.8228,8.22083,true
3816,954,0,0,2,2,3,2,174,0,0.030852,3.56998,683.727,0.0964078,0.254121,0.661258,0.0248227,6.28001e-05,2.45277,5.32104,true
3817,954,1,1,2,2,3,2,430,0,0.104028,3.88864,905.414,0.0952993,0.241458,0.588548,0.0403865,0.000257509,9.00859,8.65734,true
3818,954,2,2,2,2,3,2,686,0,0.173258,3.84456,670.381,0.0891367,0.28161,0.551725,0.0213227,0.000673907,14.8336,4.57077,true
3819,954,3,3,2,2,3,2,942,0,0.216494,3.26773,847.981,0.0849736,0.253085,0.723527,0.0389676,0.000630177,15.7543,8.35318,true
3820,955,0,0,3,2,3,2,238,0,0.0485553,4.49085,811.497,0.0862595,0.29863,0.670142,0.0349357,0.000122059,4.85594,7.48889,true
3821,955,1,1,3,2,3,2,494,0,0.100399,4.4235,789.539,0.0972095,0.240011,0.635689,0.0324569,0.000323353,9.89019,6.95754,true
3822,955,2,2,3,2,3,2,750,0,0.138948,4.87635,759.293,0.0881125,0.286438,0.573713,0.0287158,0.000564756,15.0888,6.15558,true
3823,955,3,3,3,2,3,2,1006,0,0.200707,4.88275,841.562,0.0883937,0.285191,0.622755,0.0362021,0.000841159,21.8241,7.76037,true
3824,956,0,0,0,3,3,2,62,0,0.0348499,2.19464,1186.65,0.0916259,0.233303,0.73451,0.0429904,2.65398e-05,1.70323,9.21552,true
3825,956,1,1,0,3,3,2,318,0,0.110626,2.17509,944.769,0.0915795,0.233051,0.56617,0.0204364,0.000149173,5.35852,4.38079,true
3826,956,2,2,0,3,3,2,574,0,0.170227,2.2153,1071.08,0.0872329,0.280327,0.541131,0.0296731,0.000236894,8.39785,6.3608,true
3827,956,3,3,0,3,3,2,830,0,0.228632,2.35656,978.179,0.0950736,0.252844,0.620806,0.0242579,0.000415363,11.9984,5.19998,true
3828,957,0,0,1,3,3,2,126,0,0.0214553,3.01832,1055.63,0.0887526,0.29847,0.646921,0.0308544,2.11298e-05,1.44214,6.61402,true
3829,957,1,1,1,3,3,2,382,0,0.122142,2.6239,1130.71,0.0830919,0.235958,0.622837,0.0361377,0.000173503,7.13709,7.74657,true
